"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","261","adminCantCreateUserWithInvalidDataTest(String, String, String, String, String, List) adminCantCreateUserWithInvalidDataTest(String, String, String, String, String, List) password without uppercase","","Mon Dec 01 14:55:51 UTC 2025","passed","Mon Dec 01 14:55:51 UTC 2025","","API.iteration1.CreateUserTest","API.iteration1.CreateUserTest","adminCantCreateUserWithInvalidDataTest"
"","320","adminCantCreateUserWithInvalidDataTest(String, String, String, String, String, List) adminCantCreateUserWithInvalidDataTest(String, String, String, String, String, List) password without lowercase","","Mon Dec 01 14:55:51 UTC 2025","passed","Mon Dec 01 14:55:51 UTC 2025","","API.iteration1.CreateUserTest","API.iteration1.CreateUserTest","adminCantCreateUserWithInvalidDataTest"
"","3496","changeUsersNameTest()","","Mon Dec 01 14:55:46 UTC 2025","passed","Mon Dec 01 14:55:50 UTC 2025","","API.iteration2.ChangeAccountNameTest","API.iteration2.ChangeAccountNameTest","changeUsersNameTest"
"","338","adminCantCreateUserWithInvalidDataTest(String, String, String, String, String, List) adminCantCreateUserWithInvalidDataTest(String, String, String, String, String, List) space in username","","Mon Dec 01 14:55:50 UTC 2025","passed","Mon Dec 01 14:55:51 UTC 2025","","API.iteration1.CreateUserTest","API.iteration1.CreateUserTest","adminCantCreateUserWithInvalidDataTest"
"","320","adminCantCreateUserWithInvalidDataTest(String, String, String, String, String, List) adminCantCreateUserWithInvalidDataTest(String, String, String, String, String, List) invalid role","","Mon Dec 01 14:55:50 UTC 2025","passed","Mon Dec 01 14:55:51 UTC 2025","","API.iteration1.CreateUserTest","API.iteration1.CreateUserTest","adminCantCreateUserWithInvalidDataTest"
"","0","transferMoneywithInvalidAmountTest(String, Double, String)","","Mon Dec 01 14:55:51 UTC 2025","skipped","Mon Dec 01 14:55:51 UTC 2025","","API.iteration2.TransferMoneyTest","API.iteration2.TransferMoneyTest","transferMoneywithInvalidAmountTest"
"","0","userDepositMoneyWithinValidBalanceDataTest(String, Double, String)","","Mon Dec 01 14:55:50 UTC 2025","skipped","Mon Dec 01 14:55:50 UTC 2025","","API.iteration2.DepositMoneyTest","API.iteration2.DepositMoneyTest","userDepositMoneyWithinValidBalanceDataTest"
"","5093","transferMoneyBetweenDifferentUsersAccounts()","","Mon Dec 01 14:55:46 UTC 2025","passed","Mon Dec 01 14:55:51 UTC 2025","","API.iteration2.TransferMoneyTest","API.iteration2.TransferMoneyTest","transferMoneyBetweenDifferentUsersAccounts"
"","1364","userDepositMoneyWithValidDataTest(String, Double) userDepositMoneyWithValidDataTest(String, Double) 5000 deposit","","Mon Dec 01 14:55:50 UTC 2025","passed","Mon Dec 01 14:55:51 UTC 2025","","API.iteration2.DepositMoneyTest","API.iteration2.DepositMoneyTest","userDepositMoneyWithValidDataTest"
"","3","userDepositMoneyWithinValidAccountTest()","","Mon Dec 01 14:55:46 UTC 2025","skipped","Mon Dec 01 14:55:46 UTC 2025","","API.iteration2.DepositMoneyTest","API.iteration2.DepositMoneyTest","userDepositMoneyWithinValidAccountTest"
"","169","adminCantCreateUserWithInvalidDataTest(String, String, String, String, String, List) adminCantCreateUserWithInvalidDataTest(String, String, String, String, String, List) password without special symbol","","Mon Dec 01 14:55:51 UTC 2025","passed","Mon Dec 01 14:55:51 UTC 2025","","API.iteration1.CreateUserTest","API.iteration1.CreateUserTest","adminCantCreateUserWithInvalidDataTest"
"","1002","adminCantCreateUserWithInvalidDataTest(String, String, String, String, String, List) adminCantCreateUserWithInvalidDataTest(String, String, String, String, String, List) blank username","","Mon Dec 01 14:55:49 UTC 2025","passed","Mon Dec 01 14:55:50 UTC 2025","","API.iteration1.CreateUserTest","API.iteration1.CreateUserTest","adminCantCreateUserWithInvalidDataTest"
"","1","testTransferWithFraudCheck()","","Mon Dec 01 14:55:46 UTC 2025","skipped","Mon Dec 01 14:55:46 UTC 2025","","API.TransferWithFraudCheckTest","API.TransferWithFraudCheckTest","testTransferWithFraudCheck"
"","1175","transferMoneyBetweenUsersAccountsTest()","","Mon Dec 01 14:55:51 UTC 2025","passed","Mon Dec 01 14:55:52 UTC 2025","","API.iteration2.TransferMoneyTest","API.iteration2.TransferMoneyTest","transferMoneyBetweenUsersAccountsTest"
"","2396","adminCanGenerateAuthTokenTest()","","Mon Dec 01 14:55:46 UTC 2025","passed","Mon Dec 01 14:55:49 UTC 2025","","API.iteration1.LoginUserTest","API.iteration1.LoginUserTest","adminCanGenerateAuthTokenTest"
"","1261","adminCantCreateUserWithInvalidDataTest(String, String, String, String, String, List) adminCantCreateUserWithInvalidDataTest(String, String, String, String, String, List) empty password","","Mon Dec 01 14:55:49 UTC 2025","passed","Mon Dec 01 14:55:50 UTC 2025","","API.iteration1.CreateUserTest","API.iteration1.CreateUserTest","adminCantCreateUserWithInvalidDataTest"
"","972","userDepositMoneyWithValidDataTest(String, Double) userDepositMoneyWithValidDataTest(String, Double) 4999.99 deposit","","Mon Dec 01 14:55:51 UTC 2025","passed","Mon Dec 01 14:55:52 UTC 2025","","API.iteration2.DepositMoneyTest","API.iteration2.DepositMoneyTest","userDepositMoneyWithValidDataTest"
"","343","adminCantCreateUserWithInvalidDataTest(String, String, String, String, String, List) adminCantCreateUserWithInvalidDataTest(String, String, String, String, String, List) invalid symbol in username","","Mon Dec 01 14:55:50 UTC 2025","passed","Mon Dec 01 14:55:51 UTC 2025","","API.iteration1.CreateUserTest","API.iteration1.CreateUserTest","adminCantCreateUserWithInvalidDataTest"
