"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1446","adminCantCreateUserWithInvalidDataTest(String, String, String, String, String, List) adminCantCreateUserWithInvalidDataTest(String, String, String, String, String, List) blank username","","Mon Dec 01 14:46:45 UTC 2025","passed","Mon Dec 01 14:46:46 UTC 2025","","API.iteration1.CreateUserTest","API.iteration1.CreateUserTest","adminCantCreateUserWithInvalidDataTest"
"","498","userCanGenerateAuthTokenTest()","","Mon Dec 01 14:46:44 UTC 2025","passed","Mon Dec 01 14:46:45 UTC 2025","","API.iteration1.LoginUserTest","API.iteration1.LoginUserTest","userCanGenerateAuthTokenTest"
"","222","adminCantCreateUserWithInvalidDataTest(String, String, String, String, String, List) adminCantCreateUserWithInvalidDataTest(String, String, String, String, String, List) 7 characters password","","Mon Dec 01 14:46:47 UTC 2025","passed","Mon Dec 01 14:46:47 UTC 2025","","API.iteration1.CreateUserTest","API.iteration1.CreateUserTest","adminCantCreateUserWithInvalidDataTest"
"","940","adminCantCreateUserWithInvalidDataTest(String, String, String, String, String, List) adminCantCreateUserWithInvalidDataTest(String, String, String, String, String, List) 2 letters username","","Mon Dec 01 14:46:45 UTC 2025","passed","Mon Dec 01 14:46:46 UTC 2025","","API.iteration1.CreateUserTest","API.iteration1.CreateUserTest","adminCantCreateUserWithInvalidDataTest"
"","0","userDepositMoneyWithinValidBalanceDataTest(String, Double, String)","","Mon Dec 01 14:46:46 UTC 2025","skipped","Mon Dec 01 14:46:46 UTC 2025","","API.iteration2.DepositMoneyTest","API.iteration2.DepositMoneyTest","userDepositMoneyWithinValidBalanceDataTest"
"","2895","createUserAccountTest()","","Mon Dec 01 14:46:43 UTC 2025","passed","Mon Dec 01 14:46:46 UTC 2025","","API.iteration1.CreateAccountTest","API.iteration1.CreateAccountTest","createUserAccountTest"
"","0","changeUsersNameWithInvalidDataTest(String, String, String)","","Mon Dec 01 14:46:45 UTC 2025","skipped","Mon Dec 01 14:46:45 UTC 2025","","API.iteration2.ChangeAccountNameTest","API.iteration2.ChangeAccountNameTest","changeUsersNameWithInvalidDataTest"
"","1019","userDepositMoneyWithValidDataTest(String, Double) userDepositMoneyWithValidDataTest(String, Double) 0.01 deposit","","Mon Dec 01 14:46:47 UTC 2025","passed","Mon Dec 01 14:46:48 UTC 2025","","API.iteration2.DepositMoneyTest","API.iteration2.DepositMoneyTest","userDepositMoneyWithValidDataTest"
"","239","adminCantCreateUserWithInvalidDataTest(String, String, String, String, String, List) adminCantCreateUserWithInvalidDataTest(String, String, String, String, String, List) password without uppercase","","Mon Dec 01 14:46:47 UTC 2025","passed","Mon Dec 01 14:46:47 UTC 2025","","API.iteration1.CreateUserTest","API.iteration1.CreateUserTest","adminCantCreateUserWithInvalidDataTest"
"","0","transferMoneyToInvalidAccountTest()","","Mon Dec 01 14:46:47 UTC 2025","skipped","Mon Dec 01 14:46:47 UTC 2025","","API.iteration2.TransferMoneyTest","API.iteration2.TransferMoneyTest","transferMoneyToInvalidAccountTest"
"","2","userDepositMoneyWithinValidAccountTest()","","Mon Dec 01 14:46:42 UTC 2025","skipped","Mon Dec 01 14:46:42 UTC 2025","","API.iteration2.DepositMoneyTest","API.iteration2.DepositMoneyTest","userDepositMoneyWithinValidAccountTest"
"","3650","changeUsersNameTest()","","Mon Dec 01 14:46:42 UTC 2025","passed","Mon Dec 01 14:46:45 UTC 2025","","API.iteration2.ChangeAccountNameTest","API.iteration2.ChangeAccountNameTest","changeUsersNameTest"
"","361","adminCantCreateUserWithInvalidDataTest(String, String, String, String, String, List) adminCantCreateUserWithInvalidDataTest(String, String, String, String, String, List) invalid symbol in username","","Mon Dec 01 14:46:46 UTC 2025","passed","Mon Dec 01 14:46:47 UTC 2025","","API.iteration1.CreateUserTest","API.iteration1.CreateUserTest","adminCantCreateUserWithInvalidDataTest"
"","1482","adminCantCreateUserWithInvalidDataTest(String, String, String, String, String, List) adminCantCreateUserWithInvalidDataTest(String, String, String, String, String, List) empty password","","Mon Dec 01 14:46:45 UTC 2025","passed","Mon Dec 01 14:46:46 UTC 2025","","API.iteration1.CreateUserTest","API.iteration1.CreateUserTest","adminCantCreateUserWithInvalidDataTest"
"","741","adminCantCreateUserWithInvalidDataTest(String, String, String, String, String, List) adminCantCreateUserWithInvalidDataTest(String, String, String, String, String, List) 16 letters username","","Mon Dec 01 14:46:46 UTC 2025","passed","Mon Dec 01 14:46:46 UTC 2025","","API.iteration1.CreateUserTest","API.iteration1.CreateUserTest","adminCantCreateUserWithInvalidDataTest"
"","1455","transferMoneyBetweenUsersAccountsTest()","","Mon Dec 01 14:46:47 UTC 2025","passed","Mon Dec 01 14:46:48 UTC 2025","","API.iteration2.TransferMoneyTest","API.iteration2.TransferMoneyTest","transferMoneyBetweenUsersAccountsTest"
